zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144303,77.61915,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.37,0.22,0.255,0.065,0.175,0.104,0.449,0.513,0.328,0.279,0.087,0.447,0.449,0.51,0.41,4.99,0.349,0.264,0.417,0.261,0.385,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14577,77.619647,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.27,0.62,0.262,0.079,0.462,0.429,0.41,0.526,0.254,0.211,0.142,0.413,0.546,0.571,0.414,2.94,0.449,0.124,0.378,0.208,0.452,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.13805,77.618615,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.27,0.55,0.273,0.071,0.467,0.744,0.425,0.481,0.308,0.272,0.06,0.458,0.497,0.525,0.457,10.54,0.35,0.144,0.443,0.301,0.483,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137888,77.621424,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.34,0.58,0.265,0.064,0.065,0.437,0.487,0.584,0.249,0.306,0.094,0.412,0.55,0.494,0.434,8.0,0.463,0.116,0.422,0.297,0.468,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144686,77.61646,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.37,0.2,0.305,0.067,0.285,0.736,0.406,0.48,0.221,0.224,0.128,0.4,0.394,0.576,0.45,11.82,0.437,0.083,0.341,0.239,0.509,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143353,77.621228,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.14,0.22,0.307,0.088,0.365,0.293,0.484,0.545,0.118,0.336,0.06,0.422,0.502,0.458,0.421,2.45,0.446,0.089,0.532,0.339,0.336,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138091,77.619456,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.51,0.26,0.314,0.071,0.03,0.103,0.406,0.522,0.286,0.195,0.123,0.473,0.5,0.486,0.38,2.59,0.431,0.177,0.382,0.18,0.345,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198136,77.712286,International Airport Road,International Airport Road,,primary_link,primary_link,none,7.5m,45.0,0.26,0.28,0.296,0.076,0.002,0.868,0.51,0.724,0.17,0.257,0.107,0.664,0.487,0.411,0.354,38.2,0.571,0.164,0.487,0.246,0.467,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199458,77.707835,International Airport Road,International Airport Road,KIAL T1 Road,secondary,secondary,none,7.5m,40.0,0.32,0.2,0.339,0.078,0.417,0.144,0.605,0.724,0.2,0.387,0.096,0.522,0.473,0.398,0.373,22.62,0.602,0.174,0.482,0.401,0.34,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198434,77.708651,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.59,0.46,0.33,0.092,0.423,0.508,0.616,0.74,0.162,0.357,0.142,0.668,0.581,0.464,0.386,9.21,0.574,0.263,0.542,0.372,0.336,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197177,77.705625,International Airport Road,International Airport Road,KIAL T1 Road,secondary,secondary,none,7.5m,40.0,0.11,0.51,0.393,0.08,0.408,0.708,0.516,0.717,0.196,0.419,0.126,0.595,0.522,0.412,0.377,2.84,0.496,0.133,0.498,0.412,0.382,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198881,77.711616,International Airport Road,International Airport Road,KIAL Exit Road,secondary,secondary,none,7.5m,40.0,0.26,0.31,0.352,0.088,0.152,0.723,0.592,0.717,0.272,0.416,0.199,0.515,0.465,0.456,0.377,1.14,0.54,0.088,0.496,0.389,0.418,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.196714,77.70604,International Airport Road,International Airport Road,KIAL Exit Road,secondary,secondary,none,7.5m,60.0,0.2,0.68,0.375,0.093,0.222,0.574,0.574,0.653,0.296,0.283,0.076,0.546,0.556,0.446,0.451,9.78,0.534,0.073,0.426,0.298,0.459,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199704,77.710778,International Airport Road,International Airport Road,Restricted Lane,secondary,secondary,none,7.5m,30.0,0.13,0.43,0.339,0.082,0.404,0.55,0.603,0.618,0.258,0.349,0.108,0.542,0.566,0.448,0.399,21.15,0.5,0.292,0.482,0.321,0.474,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198525,77.710123,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.54,0.48,0.418,0.073,0.481,0.153,0.538,0.724,0.152,0.334,0.175,0.636,0.593,0.384,0.347,9.89,0.606,0.148,0.534,0.369,0.286,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199439,77.710779,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.44,0.32,0.34,0.086,0.313,0.163,0.544,0.713,0.184,0.441,0.054,0.548,0.574,0.446,0.376,16.27,0.496,0.195,0.519,0.408,0.296,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198894,77.709891,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.55,0.65,0.366,0.098,0.35,0.764,0.557,0.684,0.105,0.35,0.121,0.662,0.594,0.421,0.413,11.37,0.671,0.109,0.421,0.317,0.441,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198377,77.708396,International Airport Road,International Airport Road,KIAL T2 Entry Road,secondary,secondary,none,7.5m,40.0,0.16,0.53,0.406,0.097,0.16,0.519,0.616,0.622,0.208,0.419,0.064,0.549,0.526,0.382,0.407,4.42,0.519,0.24,0.53,0.419,0.415,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197286,77.711844,International Airport Road,International Airport Road,KIAL T2 Exit Road,primary,primary,none,7.5m,50.0,0.21,0.53,0.33,0.073,0.246,0.332,0.636,0.76,0.026,0.405,0.147,0.705,0.609,0.354,0.351,26.72,0.518,0.168,0.684,0.407,0.248,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198528,77.706897,International Airport Road,International Airport Road,KIAL T2 Entry Road,secondary,secondary,none,7.5m,40.0,0.22,0.32,0.353,0.092,0.12,0.889,0.569,0.653,0.186,0.391,0.174,0.61,0.546,0.386,0.347,25.1,0.482,0.085,0.484,0.392,0.423,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198799,77.70748,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.38,0.23,0.402,0.081,0.254,0.202,0.528,0.735,0.197,0.393,0.095,0.631,0.47,0.405,0.36,26.06,0.507,0.279,0.414,0.387,0.299,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197752,77.704145,International Airport Road,International Airport Road,KIAL Exit Road,secondary,secondary,none,7.5m,40.0,0.1,0.41,0.354,0.076,0.305,0.359,0.576,0.611,0.13,0.377,0.171,0.535,0.485,0.453,0.411,30.35,0.492,0.193,0.499,0.422,0.383,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198452,77.709371,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.59,0.64,0.329,0.089,0.172,0.529,0.588,0.645,0.262,0.349,0.136,0.604,0.537,0.486,0.416,4.86,0.544,0.236,0.435,0.348,0.454,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198807,77.711095,International Airport Road,International Airport Road,Bangalore International Airport Road,secondary,secondary,none,7.5m,40.0,0.59,0.48,0.368,0.085,0.241,0.598,0.56,0.753,0.143,0.432,0.183,0.634,0.605,0.43,0.349,10.87,0.57,0.196,0.461,0.43,0.394,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199076,77.70902,International Airport Road,International Airport Road,Kempegowda International Airport Southern Access Road,secondary,secondary,none,7.5m,40.0,0.52,0.48,0.33,0.086,0.346,0.181,0.575,0.655,0.113,0.422,0.151,0.578,0.548,0.425,0.405,7.26,0.544,0.065,0.503,0.414,0.33,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198833,77.706072,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.54,0.47,0.411,0.093,0.134,0.749,0.548,0.659,0.194,0.365,0.052,0.641,0.6,0.402,0.361,1.45,0.573,0.289,0.538,0.327,0.413,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198724,77.707467,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.13,0.48,0.387,0.081,0.134,0.508,0.549,0.665,0.204,0.358,0.11,0.502,0.549,0.467,0.387,26.3,0.52,0.222,0.473,0.366,0.389,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198225,77.715053,International Airport Road,International Airport Road,"['KIAL T2 Exit Road', 'KIAL T2 Entry Road']",primary,primary,none,7.5m,50.0,0.15,0.44,0.359,0.084,0.126,0.699,0.637,0.797,0.118,0.395,0.114,0.653,0.654,0.4,0.384,40.15,0.551,0.137,0.7,0.369,0.339,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.1989,77.711752,International Airport Road,International Airport Road,KIAL T2 Entry Road,primary,primary,none,7.5m,50.0,0.31,0.55,0.327,0.077,0.18,0.137,0.65,0.716,0.078,0.451,0.171,0.63,0.572,0.351,0.384,29.33,0.576,0.236,0.696,0.466,0.289,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199589,77.707845,International Airport Road,International Airport Road,"['KIAL T1 Road', 'Kempegowda International Airport Southern Access Road', 'KIAL T1 Entry Road']",secondary,secondary,none,7.5m,30.0,0.57,0.46,0.392,0.073,0.212,0.482,0.6,0.661,0.266,0.338,0.129,0.584,0.586,0.489,0.449,24.43,0.548,0.138,0.431,0.302,0.433,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198717,77.708918,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.22,0.24,0.39,0.082,0.267,0.747,0.562,0.706,0.166,0.384,0.099,0.526,0.534,0.404,0.389,2.14,0.461,0.248,0.444,0.428,0.399,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197512,77.708987,International Airport Road,International Airport Road,"['KIAL Exit Road', 'KIAL T1 Entry Road']",secondary,secondary,none,7.5m,40.0,0.6,0.69,0.335,0.096,0.185,0.858,0.536,0.755,0.275,0.315,0.187,0.648,0.542,0.466,0.372,24.3,0.578,0.214,0.523,0.313,0.444,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197988,77.706691,International Airport Road,International Airport Road,KIAL T2 Exit Road,primary,primary,none,7.5m,50.0,0.38,0.66,0.384,0.08,0.184,0.861,0.616,0.767,0.064,0.493,0.134,0.725,0.652,0.421,0.408,79.42,0.66,0.247,0.691,0.54,0.423,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197943,77.705441,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.43,0.33,0.381,0.075,0.343,0.552,0.515,0.64,0.136,0.359,0.111,0.544,0.512,0.448,0.395,13.52,0.629,0.117,0.475,0.357,0.418,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.196496,77.707561,International Airport Road,International Airport Road,KIAL Exit Road,secondary,secondary,none,7.5m,60.0,0.14,0.54,0.4,0.09,0.199,0.177,0.538,0.606,0.227,0.403,0.173,0.627,0.538,0.377,0.403,21.2,0.573,0.231,0.497,0.36,0.346,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198228,77.715295,International Airport Road,International Airport Road,"['KIAL T2 Exit Road', 'KIAL T2 Entry Road']",secondary,secondary,none,7.5m,40.0,0.11,0.69,0.353,0.097,0.319,0.351,0.51,0.626,0.187,0.332,0.184,0.585,0.567,0.421,0.378,45.71,0.559,0.122,0.5,0.358,0.337,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198358,77.705613,International Airport Road,International Airport Road,KIAL T2 Entry Road,primary,primary,none,7.5m,50.0,0.19,0.31,0.32,0.09,0.08,0.875,0.605,0.694,0.104,0.464,0.081,0.64,0.513,0.346,0.402,58.51,0.564,0.22,0.67,0.481,0.449,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198696,77.7058,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.41,0.28,0.392,0.087,0.043,0.333,0.509,0.7,0.105,0.311,0.178,0.62,0.482,0.468,0.376,4.82,0.524,0.083,0.524,0.332,0.365,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.197039,77.710714,International Airport Road,International Airport Road,KIAL Exit Road,secondary,secondary,none,7.5m,40.0,0.15,0.46,0.4,0.082,0.354,0.624,0.551,0.621,0.211,0.359,0.082,0.532,0.476,0.393,0.429,48.98,0.58,0.228,0.421,0.353,0.437,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199586,77.710779,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.24,0.3,0.364,0.087,0.057,0.841,0.579,0.655,0.177,0.381,0.074,0.523,0.492,0.438,0.376,17.93,0.565,0.073,0.44,0.394,0.469,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198304,77.709585,International Airport Road,International Airport Road,KIAL T2 Entry Road,primary,primary,none,7.5m,50.0,0.15,0.63,0.312,0.088,0.025,0.197,0.591,0.76,0.119,0.476,0.163,0.649,0.641,0.405,0.337,18.98,0.638,0.19,0.6,0.517,0.322,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198646,77.711137,International Airport Road,International Airport Road,,secondary,secondary,none,7.5m,40.0,0.41,0.62,0.403,0.094,0.048,0.645,0.568,0.691,0.125,0.327,0.08,0.548,0.545,0.391,0.385,10.5,0.643,0.13,0.539,0.337,0.432,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.19822,77.715162,International Airport Road,International Airport Road,"['KIAL T2 Exit Road', 'KIAL T2 Entry Road']",primary,primary,none,7.5m,50.0,0.51,0.52,0.327,0.088,0.005,0.15,0.679,0.748,0.064,0.443,0.185,0.767,0.622,0.342,0.296,42.96,0.617,0.243,0.693,0.427,0.256,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198075,77.713654,International Airport Road,International Airport Road,"['KIAL T2 Exit Road', 'KIAL T2 Entry Road']",primary,primary,none,7.5m,50.0,0.41,0.32,0.338,0.079,0.113,0.292,0.624,0.798,0.086,0.441,0.115,0.754,0.608,0.395,0.362,97.76,0.626,0.088,0.69,0.458,0.277,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.196448,77.713708,International Airport Road,International Airport Road,KIAL T2 Exit Road,primary,primary,none,7.5m,50.0,0.59,0.7,0.363,0.071,0.247,0.326,0.592,0.816,0.063,0.488,0.087,0.776,0.699,0.342,0.305,18.02,0.697,0.061,0.582,0.508,0.253,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198583,77.704329,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.13,0.34,0.338,0.087,0.447,0.109,0.529,0.68,0.11,0.333,0.108,0.555,0.474,0.408,0.357,33.82,0.493,0.223,0.492,0.37,0.314,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199442,77.712504,International Airport Road,International Airport Road,KIAL T2 Entry Road,primary,primary,none,7.5m,50.0,0.32,0.27,0.316,0.072,0.283,0.51,0.639,0.716,0.108,0.441,0.169,0.689,0.617,0.315,0.316,49.51,0.636,0.284,0.585,0.427,0.344,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199188,77.711616,International Airport Road,International Airport Road,Bangalore International Airport Road,secondary,secondary,none,7.5m,40.0,0.54,0.24,0.331,0.074,0.468,0.512,0.548,0.641,0.284,0.374,0.178,0.68,0.543,0.402,0.362,5.01,0.505,0.215,0.462,0.367,0.373,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.198369,77.708868,International Airport Road,International Airport Road,KIAL T2 Entry Road,secondary,secondary,none,7.5m,40.0,0.24,0.23,0.411,0.085,0.435,0.303,0.512,0.71,0.201,0.388,0.095,0.528,0.557,0.427,0.387,5.11,0.593,0.066,0.453,0.417,0.308,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.199109,77.706363,International Airport Road,International Airport Road,KIAL T1 Entry Road,secondary,secondary,none,7.5m,40.0,0.6,0.34,0.357,0.089,0.195,0.419,0.551,0.691,0.251,0.402,0.113,0.586,0.53,0.414,0.396,9.0,0.621,0.063,0.529,0.403,0.421,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.025886,77.765348,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.21,0.68,0.3,0.066,0.092,0.286,0.355,0.406,0.3,0.277,0.179,0.413,0.545,0.51,0.414,4.31,0.36,0.232,0.322,0.293,0.484,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.028754,77.768006,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.41,0.7,0.323,0.065,0.121,0.628,0.307,0.439,0.306,0.189,0.061,0.43,0.592,0.561,0.452,6.52,0.462,0.08,0.401,0.187,0.575,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.037977,77.759419,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.25,0.44,0.353,0.078,0.287,0.422,0.447,0.568,0.247,0.426,0.116,0.489,0.605,0.454,0.384,4.72,0.412,0.051,0.559,0.397,0.401,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026728,77.768284,Hoskote,Hoskote,Kannamangala Main Road,tertiary,tertiary,none,7.5m,40.0,0.34,0.69,0.341,0.076,0.2,0.25,0.375,0.605,0.198,0.405,0.061,0.468,0.618,0.448,0.415,0.81,0.551,0.189,0.516,0.429,0.382,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026126,77.765226,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.19,0.65,0.29,0.064,0.055,0.859,0.305,0.388,0.346,0.25,0.163,0.423,0.528,0.594,0.469,2.3,0.445,0.171,0.328,0.228,0.629,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.0281,77.768339,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.52,0.6,0.28,0.051,0.132,0.802,0.381,0.509,0.278,0.209,0.187,0.442,0.527,0.538,0.442,2.47,0.461,0.243,0.434,0.194,0.521,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.033386,77.758627,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.43,0.3,0.347,0.073,0.353,0.87,0.377,0.484,0.239,0.277,0.107,0.508,0.59,0.503,0.467,25.16,0.527,0.065,0.521,0.285,0.496,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.038175,77.757601,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.35,0.59,0.376,0.062,0.062,0.821,0.418,0.543,0.184,0.342,0.191,0.479,0.514,0.603,0.451,30.95,0.441,0.264,0.514,0.362,0.564,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.038002,77.75967,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.53,0.28,0.362,0.061,0.128,0.175,0.408,0.576,0.27,0.285,0.132,0.546,0.629,0.496,0.418,0.8,0.46,0.133,0.522,0.312,0.34,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.029628,77.75959,Hoskote,Hoskote,Whitefield - Hoskote Road,primary,primary,none,7.5m,40.0,0.13,0.44,0.302,0.057,0.203,0.428,0.466,0.566,0.065,0.429,0.166,0.667,0.658,0.429,0.362,55.22,0.526,0.115,0.71,0.406,0.36,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.027192,77.761838,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.3,0.66,0.277,0.066,0.165,0.246,0.391,0.392,0.362,0.236,0.109,0.409,0.483,0.508,0.493,18.91,0.36,0.191,0.368,0.214,0.476,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026193,77.769102,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.39,0.51,0.315,0.064,0.102,0.385,0.317,0.434,0.337,0.265,0.152,0.473,0.416,0.58,0.467,2.2,0.41,0.051,0.389,0.294,0.507,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.037959,77.759704,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.59,0.59,0.309,0.08,0.458,0.876,0.399,0.633,0.143,0.416,0.179,0.606,0.529,0.455,0.368,0.86,0.503,0.299,0.484,0.381,0.435,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026194,77.769236,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.39,0.43,0.313,0.069,0.095,0.19,0.37,0.442,0.279,0.194,0.066,0.431,0.427,0.635,0.492,1.61,0.389,0.229,0.334,0.18,0.472,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.037993,77.759756,Hoskote,Hoskote,Whitefield - Hoskote Road,primary,primary,none,7.5m,40.0,0.26,0.27,0.29,0.072,0.278,0.299,0.539,0.698,0.104,0.397,0.143,0.687,0.578,0.478,0.389,0.78,0.533,0.083,0.71,0.377,0.307,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.033401,77.758797,Hoskote,Hoskote,Whitefield - Hoskote Road,primary,primary,none,7.5m,40.0,0.26,0.61,0.324,0.057,0.473,0.269,0.523,0.679,0.029,0.413,0.067,0.677,0.715,0.373,0.352,24.58,0.63,0.227,0.591,0.416,0.313,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.028322,77.764657,Hoskote,Hoskote,Kannamangala Main Road,tertiary,tertiary,none,7.5m,40.0,0.28,0.39,0.364,0.078,0.29,0.506,0.365,0.535,0.173,0.354,0.197,0.524,0.536,0.45,0.423,21.76,0.439,0.084,0.475,0.387,0.384,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026539,77.765102,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.52,0.48,0.287,0.066,0.002,0.67,0.275,0.474,0.268,0.193,0.19,0.415,0.494,0.553,0.424,9.07,0.481,0.214,0.364,0.205,0.537,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026426,77.769127,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.29,0.57,0.267,0.067,0.048,0.872,0.348,0.368,0.31,0.241,0.182,0.372,0.358,0.635,0.534,2.52,0.399,0.144,0.364,0.253,0.632,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.034606,77.759011,Hoskote,Hoskote,Khajisonnenahalli Main Road,tertiary,tertiary,none,7.5m,40.0,0.55,0.38,0.367,0.063,0.449,0.717,0.396,0.531,0.291,0.423,0.177,0.632,0.631,0.486,0.444,0.68,0.485,0.236,0.484,0.39,0.463,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.027408,77.765665,Hoskote,Hoskote,Kannamangala Main Road,tertiary,tertiary,none,7.5m,40.0,0.27,0.47,0.328,0.062,0.297,0.697,0.396,0.581,0.262,0.362,0.083,0.543,0.596,0.501,0.416,5.19,0.482,0.292,0.517,0.35,0.457,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.036281,77.759366,Hoskote,Hoskote,Whitefield - Hoskote Road,primary,primary,none,7.5m,40.0,0.47,0.49,0.295,0.072,0.149,0.655,0.542,0.703,0.145,0.381,0.095,0.745,0.653,0.458,0.371,34.35,0.582,0.187,0.638,0.379,0.442,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.025437,77.761336,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.11,0.23,0.34,0.064,0.364,0.842,0.377,0.476,0.105,0.292,0.054,0.532,0.4,0.519,0.373,11.26,0.393,0.204,0.458,0.267,0.447,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026668,77.768388,Hoskote,Hoskote,Kannamangala Main Road,tertiary,tertiary,none,7.5m,40.0,0.37,0.2,0.334,0.068,0.329,0.602,0.356,0.543,0.262,0.305,0.087,0.479,0.56,0.514,0.475,1.55,0.459,0.101,0.555,0.288,0.445,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026799,77.768464,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.58,0.36,0.301,0.059,0.142,0.141,0.292,0.481,0.338,0.219,0.136,0.52,0.497,0.565,0.421,3.42,0.381,0.167,0.448,0.209,0.431,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.026078,77.765436,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.47,0.62,0.264,0.053,0.233,0.131,0.327,0.491,0.301,0.194,0.123,0.458,0.549,0.544,0.42,1.92,0.418,0.206,0.372,0.177,0.459,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.029113,77.767884,Hoskote,Hoskote,,residential,residential,none,7.5m,40.0,0.33,0.47,0.284,0.051,0.443,0.29,0.334,0.436,0.202,0.228,0.171,0.474,0.501,0.619,0.455,4.33,0.41,0.277,0.367,0.231,0.446,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.033378,77.76836,Hoskote,Hoskote,Khajisonnenahalli Main Road,tertiary,tertiary,none,7.5m,40.0,0.22,0.5,0.371,0.081,0.469,0.138,0.454,0.519,0.124,0.304,0.084,0.451,0.617,0.445,0.39,10.09,0.46,0.188,0.426,0.319,0.317,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.038028,77.7598,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.49,0.37,0.301,0.078,0.189,0.87,0.38,0.554,0.282,0.416,0.197,0.537,0.481,0.544,0.439,0.71,0.544,0.101,0.444,0.373,0.581,3
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.032181,77.758601,Hoskote,Hoskote,Main Road,tertiary,tertiary,none,7.5m,40.0,0.26,0.21,0.335,0.079,0.311,0.848,0.373,0.519,0.268,0.289,0.177,0.544,0.562,0.523,0.464,0.62,0.412,0.289,0.49,0.288,0.531,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.034528,77.763097,Hoskote,Hoskote,Khajisonnenahalli Main Road,tertiary,tertiary,none,7.5m,40.0,0.23,0.69,0.352,0.066,0.211,0.199,0.421,0.548,0.191,0.291,0.069,0.539,0.554,0.541,0.436,79.44,0.562,0.19,0.568,0.311,0.376,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.028422,77.768004,Hoskote,Hoskote,,tertiary,tertiary,none,7.5m,40.0,0.44,0.34,0.37,0.064,0.02,0.208,0.393,0.593,0.19,0.351,0.075,0.566,0.623,0.492,0.429,1.67,0.523,0.268,0.531,0.372,0.349,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.032159,77.758512,Hoskote,Hoskote,Main Road,tertiary,tertiary,none,7.5m,40.0,0.4,0.6,0.346,0.069,0.403,0.404,0.413,0.546,0.29,0.38,0.17,0.522,0.653,0.462,0.399,1.19,0.573,0.102,0.471,0.409,0.406,6
