node_id,lat,lng,zone,source_area,adjacency_count,connectivity_score
17435,12.960555,77.597403,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17436,12.965555,77.602403,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17437,12.966725,77.603618,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17438,12.965968,77.59909599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17439,12.95587,77.600577,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17440,12.96549,77.59718099999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17441,12.958715,77.587831,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17442,12.963715,77.59283099999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17443,12.961909,77.594174,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17444,12.966074,77.599057,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17445,12.960515,77.590979,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17446,12.965515,77.595979,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17447,12.961815,77.597643,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17448,12.966815,77.602643,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17449,12.962387000000001,77.594319,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17450,12.962935000000002,77.590694,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17451,12.948853,77.594055,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17452,12.953853,77.59905499999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17453,12.963042000000002,77.594988,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17454,12.965294,77.593509,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17455,12.962016,77.60145899999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17456,12.962006,77.59673199999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17457,12.956608000000001,77.601749,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17458,12.961917000000001,77.59586399999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17459,12.954434000000001,77.60139,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17460,12.95584,77.602622,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17461,12.965883000000002,77.60223599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17462,12.961774,77.596409,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17463,12.961812,77.60429099999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17464,12.962938000000001,77.592626,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17465,12.955312000000001,77.601294,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17466,12.963181,77.592519,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17467,12.964833,77.59637599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17468,12.967277000000001,77.599069,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17469,12.967704000000001,77.603501,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17470,12.954617,77.60174699999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17471,12.955097,77.60345799999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17472,12.963981,77.59603299999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17473,12.963847000000001,77.60445299999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17474,12.967331000000001,77.599464,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17475,12.966189,77.595829,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17476,12.960262,77.59180699999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17477,12.965399000000001,77.60223099999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17478,12.962793000000001,77.60195,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17479,12.957775,77.588133,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17480,12.962775,77.593133,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17481,12.960567000000001,77.59488499999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17482,12.951115,77.592449,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17483,12.956115,77.597449,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17484,12.966455000000002,77.598379,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17485,12.960696,77.604158,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17486,12.965522,77.594831,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17487,12.964801000000001,77.593075,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17488,12.956698000000001,77.59556599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17489,12.956545,77.597725,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17490,12.961545000000001,77.60272499999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17491,12.954808000000002,77.59910599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17492,12.963096,77.604303,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17493,12.966695000000001,77.602164,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17494,12.961633,77.593587,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17495,12.96184,77.592018,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17496,12.964232,77.596616,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17497,12.963766000000001,77.59426599999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17498,12.957005,77.58971,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17499,12.962005000000001,77.59470999999999,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17500,12.960173000000001,77.592157,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17501,12.962687,77.594726,CENTRAL BANGALORE,Shanti Nagar,1,0.1
17502,12.969003,77.616294,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17503,12.978704,77.611814,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17504,12.969156,77.621023,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17505,12.973048,77.615971,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17506,12.974349,77.613666,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17507,12.9746,77.611684,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17508,12.970276,77.62133999999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17509,12.969728,77.616907,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17510,12.981303,77.61972,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17511,12.968799,77.618918,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17512,12.97009,77.61070699999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17513,12.968719,77.618004,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17514,12.967961,77.60936799999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17515,12.973744,77.61194499999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17516,12.973808,77.615695,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17517,12.964751,77.604005,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17518,12.969751,77.609005,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17519,12.977215000000001,77.6126,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17520,12.967754000000001,77.608519,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17521,12.969387000000001,77.61704399999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17522,12.968448,77.62007299999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17523,12.974012,77.614969,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17524,12.968883,77.611283,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17525,12.967651,77.6193,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17526,12.968606000000001,77.61701099999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17527,12.977116,77.60928899999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17528,12.968200000000001,77.61741699999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17529,12.978523000000001,77.61303699999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17530,12.981316000000001,77.616614,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17531,12.968764,77.61822199999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17532,12.980311,77.61944899999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17533,12.967997,77.617311,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17534,12.970813000000001,77.609276,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17535,12.967768000000001,77.617263,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17536,12.970425,77.618093,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17537,12.97324,77.613029,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17538,12.967967000000002,77.610472,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17539,12.976042000000001,77.620519,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17540,12.976184,77.62088,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17541,12.974812,77.614109,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17542,12.97297,77.61320099999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17543,12.972803,77.614285,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17544,12.973392,77.61249099999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17545,12.976182000000001,77.61281,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17546,12.969000000000001,77.61807999999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17547,12.97288,77.614329,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17548,12.968401,77.61752299999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17549,12.970079,77.611325,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17550,12.974568000000001,77.615532,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17551,12.981168,77.620115,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17552,12.969573,77.6182,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17553,12.963041,77.613355,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17554,12.968041000000001,77.618355,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17555,12.963285,77.61161,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17556,12.968285000000002,77.61661,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17557,12.96892,77.617691,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17558,12.972995000000001,77.614376,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17559,12.980383000000002,77.619428,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17560,12.974554000000001,77.61283399999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17561,12.976464,77.611581,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17562,12.968138000000001,77.62017999999999,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17563,12.980952,77.62082,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17564,12.973204,77.614029,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17565,12.967861000000001,77.618102,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17566,12.980589,77.613102,CENTRAL BANGALORE,Ashok Nagar,1,0.1
17567,12.972415000000002,77.615831,CENTRAL BANGALORE,Museum Road,1,0.1
17568,12.966315,77.60717,CENTRAL BANGALORE,Museum Road,1,0.1
17569,12.971315,77.61216999999999,CENTRAL BANGALORE,Museum Road,1,0.1
17570,12.973144000000001,77.615214,CENTRAL BANGALORE,Museum Road,1,0.1
17571,12.973220000000001,77.611764,CENTRAL BANGALORE,Museum Road,1,0.1
17572,12.971568000000001,77.606353,CENTRAL BANGALORE,Museum Road,1,0.1
17573,12.979182000000002,77.60232599999999,CENTRAL BANGALORE,Museum Road,1,0.1
17574,12.974642000000001,77.613396,CENTRAL BANGALORE,Museum Road,1,0.1
17575,12.971812,77.60585999999999,CENTRAL BANGALORE,Museum Road,1,0.1
17576,12.976844000000002,77.60336099999999,CENTRAL BANGALORE,Museum Road,1,0.1
17577,12.972303,77.61355599999999,CENTRAL BANGALORE,Museum Road,1,0.1
17578,12.973349,77.61105599999999,CENTRAL BANGALORE,Museum Road,1,0.1
17579,12.971998000000001,77.611533,CENTRAL BANGALORE,Museum Road,1,0.1
17580,12.983538000000001,77.607351,CENTRAL BANGALORE,Museum Road,1,0.1
17581,12.976555,77.599682,CENTRAL BANGALORE,Museum Road,1,0.1
17582,12.981555,77.604682,CENTRAL BANGALORE,Museum Road,1,0.1
17583,12.972017000000001,77.60637799999999,CENTRAL BANGALORE,Museum Road,1,0.1
17584,12.971228,77.611774,CENTRAL BANGALORE,Museum Road,1,0.1
17585,12.974132,77.61491199999999,CENTRAL BANGALORE,Museum Road,1,0.1
17586,12.981581,77.605273,CENTRAL BANGALORE,Museum Road,1,0.1
17587,12.976299000000001,77.60285599999999,CENTRAL BANGALORE,Museum Road,1,0.1
17588,12.972729000000001,77.614369,CENTRAL BANGALORE,Museum Road,1,0.1
17589,12.982329,77.613131,CENTRAL BANGALORE,Museum Road,1,0.1
17590,12.977464000000001,77.602795,CENTRAL BANGALORE,Museum Road,1,0.1
17591,12.971769,77.61269399999999,CENTRAL BANGALORE,Museum Road,1,0.1
17592,12.972925,77.613466,CENTRAL BANGALORE,Museum Road,1,0.1
17593,12.971744000000001,77.614194,CENTRAL BANGALORE,Museum Road,1,0.1
17594,12.981823,77.615076,CENTRAL BANGALORE,Museum Road,1,0.1
17595,12.970546,77.60647,CENTRAL BANGALORE,Museum Road,1,0.1
17596,12.973088,77.612887,CENTRAL BANGALORE,Museum Road,1,0.1
17597,12.972090000000001,77.610421,CENTRAL BANGALORE,Museum Road,1,0.1
17598,12.973612000000001,77.61125,CENTRAL BANGALORE,Museum Road,1,0.1
17599,12.974172000000001,77.612518,CENTRAL BANGALORE,Museum Road,1,0.1
17600,12.97713,77.61205199999999,CENTRAL BANGALORE,Museum Road,1,0.1
17601,12.972608000000001,77.61443799999999,CENTRAL BANGALORE,Museum Road,1,0.1
17602,12.981148000000001,77.599524,CENTRAL BANGALORE,St. Marks Road,1,0.1
17603,12.976846,77.60278699999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17604,12.977143000000002,77.599007,CENTRAL BANGALORE,St. Marks Road,1,0.1
17605,12.980981000000002,77.60753899999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17606,12.970991000000001,77.610376,CENTRAL BANGALORE,St. Marks Road,1,0.1
17607,12.973163000000001,77.61358299999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17608,12.972055000000001,77.60963,CENTRAL BANGALORE,St. Marks Road,1,0.1
17609,12.982748,77.61224299999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17610,12.972284,77.609302,CENTRAL BANGALORE,St. Marks Road,1,0.1
17611,12.975611,77.613472,CENTRAL BANGALORE,St. Marks Road,1,0.1
17612,12.976805,77.596427,CENTRAL BANGALORE,St. Marks Road,1,0.1
17613,12.981805000000001,77.601427,CENTRAL BANGALORE,St. Marks Road,1,0.1
17614,12.971934000000001,77.599722,CENTRAL BANGALORE,St. Marks Road,1,0.1
17615,12.978827,77.604424,CENTRAL BANGALORE,St. Marks Road,1,0.1
17616,12.978150000000001,77.60516899999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17617,12.979286,77.604528,CENTRAL BANGALORE,St. Marks Road,1,0.1
17618,12.976292,77.605947,CENTRAL BANGALORE,St. Marks Road,1,0.1
17619,12.972691000000001,77.610918,CENTRAL BANGALORE,St. Marks Road,1,0.1
17620,12.977526000000001,77.606207,CENTRAL BANGALORE,St. Marks Road,1,0.1
17621,12.974537000000002,77.59947199999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17622,12.980071,77.612988,CENTRAL BANGALORE,St. Marks Road,1,0.1
17623,12.977486,77.60257999999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17624,12.971101,77.61104499999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17625,12.971932,77.607669,CENTRAL BANGALORE,St. Marks Road,1,0.1
17626,12.977966,77.612296,CENTRAL BANGALORE,St. Marks Road,1,0.1
17627,12.974462,77.60123899999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17628,12.973318,77.612062,CENTRAL BANGALORE,St. Marks Road,1,0.1
17629,12.972067000000001,77.607551,CENTRAL BANGALORE,St. Marks Road,1,0.1
17630,12.978181000000001,77.606195,CENTRAL BANGALORE,St. Marks Road,1,0.1
17631,12.970904,77.59988,CENTRAL BANGALORE,St. Marks Road,1,0.1
17632,12.980020000000001,77.61292999999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17633,12.973282000000001,77.611161,CENTRAL BANGALORE,St. Marks Road,1,0.1
17634,12.978963,77.61262599999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17635,12.971048000000001,77.59946599999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17636,12.977542000000001,77.61316599999999,CENTRAL BANGALORE,St. Marks Road,1,0.1
17637,12.971116,77.611674,CENTRAL BANGALORE,St. Marks Road,1,0.1
17638,12.97405,77.601631,CENTRAL BANGALORE,St. Marks Road,1,0.1
17639,12.992051,77.613272,CENTRAL BANGALORE,Infantry Road,1,0.1
17640,12.989378,77.607536,CENTRAL BANGALORE,Infantry Road,1,0.1
17641,12.986031,77.601285,CENTRAL BANGALORE,Infantry Road,1,0.1
17642,12.991031000000001,77.606285,CENTRAL BANGALORE,Infantry Road,1,0.1
17643,12.987465,77.603867,CENTRAL BANGALORE,Infantry Road,1,0.1
17644,12.992465000000001,77.60886699999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17645,12.992284000000001,77.609015,CENTRAL BANGALORE,Infantry Road,1,0.1
17646,12.987427,77.603003,CENTRAL BANGALORE,Infantry Road,1,0.1
17647,12.989776,77.609669,CENTRAL BANGALORE,Infantry Road,1,0.1
17648,12.990085,77.61260999999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17649,12.989898,77.608897,CENTRAL BANGALORE,Infantry Road,1,0.1
17650,12.99144,77.60687999999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17651,12.991113,77.612363,CENTRAL BANGALORE,Infantry Road,1,0.1
17652,12.978235,77.60538,CENTRAL BANGALORE,Infantry Road,1,0.1
17653,12.983235,77.61037999999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17654,12.983078,77.611266,CENTRAL BANGALORE,Infantry Road,1,0.1
17655,12.990063000000001,77.607168,CENTRAL BANGALORE,Infantry Road,1,0.1
17656,12.989460000000001,77.605727,CENTRAL BANGALORE,Infantry Road,1,0.1
17657,12.991747,77.613464,CENTRAL BANGALORE,Infantry Road,1,0.1
17658,12.990239,77.605899,CENTRAL BANGALORE,Infantry Road,1,0.1
17659,12.989519000000001,77.607941,CENTRAL BANGALORE,Infantry Road,1,0.1
17660,12.992156000000001,77.607992,CENTRAL BANGALORE,Infantry Road,1,0.1
17661,12.992698,77.608239,CENTRAL BANGALORE,Infantry Road,1,0.1
17662,12.992696,77.610492,CENTRAL BANGALORE,Infantry Road,1,0.1
17663,12.990242,77.606877,CENTRAL BANGALORE,Infantry Road,1,0.1
17664,12.990657,77.604918,CENTRAL BANGALORE,Infantry Road,1,0.1
17665,12.989326,77.60831499999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17666,12.990242,77.604984,CENTRAL BANGALORE,Infantry Road,1,0.1
17667,12.990630000000001,77.606162,CENTRAL BANGALORE,Infantry Road,1,0.1
17668,12.990493,77.60775199999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17669,12.990635000000001,77.60856299999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17670,12.992217,77.613056,CENTRAL BANGALORE,Infantry Road,1,0.1
17671,12.987462,77.605098,CENTRAL BANGALORE,Infantry Road,1,0.1
17672,12.990913,77.60283299999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17673,12.992797000000001,77.61294699999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17674,12.986609,77.604895,CENTRAL BANGALORE,Infantry Road,1,0.1
17675,12.991609,77.609895,CENTRAL BANGALORE,Infantry Road,1,0.1
17676,12.992591000000001,77.610306,CENTRAL BANGALORE,Infantry Road,1,0.1
17677,12.991432000000001,77.605149,CENTRAL BANGALORE,Infantry Road,1,0.1
17678,12.990321000000002,77.60933399999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17679,12.992348000000002,77.608842,CENTRAL BANGALORE,Infantry Road,1,0.1
17680,12.982447,77.613177,CENTRAL BANGALORE,Infantry Road,1,0.1
17681,12.99099,77.606849,CENTRAL BANGALORE,Infantry Road,1,0.1
17682,12.991644,77.613157,CENTRAL BANGALORE,Infantry Road,1,0.1
17683,12.991084,77.606017,CENTRAL BANGALORE,Infantry Road,1,0.1
17684,12.984706000000001,77.60863099999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17685,12.990556000000002,77.60982899999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17686,12.990109,77.60834799999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17687,12.990087,77.602747,CENTRAL BANGALORE,Infantry Road,1,0.1
17688,12.989467000000001,77.608817,CENTRAL BANGALORE,Infantry Road,1,0.1
17689,12.989713,77.608279,CENTRAL BANGALORE,Infantry Road,1,0.1
17690,12.979584000000001,77.60429099999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17691,12.991808,77.603871,CENTRAL BANGALORE,Infantry Road,1,0.1
17692,12.991129,77.612049,CENTRAL BANGALORE,Infantry Road,1,0.1
17693,12.993102,77.612743,CENTRAL BANGALORE,Infantry Road,1,0.1
17694,12.986603,77.60542199999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17695,12.992563,77.60421,CENTRAL BANGALORE,Infantry Road,1,0.1
17696,12.990629,77.613259,CENTRAL BANGALORE,Infantry Road,1,0.1
17697,12.991326,77.61361199999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17698,12.99033,77.605357,CENTRAL BANGALORE,Infantry Road,1,0.1
17699,12.992722,77.60743599999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17700,12.988043000000001,77.61084799999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17701,12.992614000000001,77.60659899999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17702,12.987756000000001,77.61280599999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17703,12.992375000000001,77.606483,CENTRAL BANGALORE,Infantry Road,1,0.1
17704,12.989994000000001,77.606788,CENTRAL BANGALORE,Infantry Road,1,0.1
17705,12.99083,77.609859,CENTRAL BANGALORE,Infantry Road,1,0.1
17706,12.990499000000002,77.606229,CENTRAL BANGALORE,Infantry Road,1,0.1
17707,12.992080000000001,77.60680599999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17708,12.990546,77.60764999999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17709,12.991165,77.61349,CENTRAL BANGALORE,Infantry Road,1,0.1
17710,12.990188000000002,77.605188,CENTRAL BANGALORE,Infantry Road,1,0.1
17711,12.990603,77.60602999999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17712,12.990511000000001,77.610496,CENTRAL BANGALORE,Infantry Road,1,0.1
17713,12.990972000000001,77.605481,CENTRAL BANGALORE,Infantry Road,1,0.1
17714,12.992061000000001,77.613536,CENTRAL BANGALORE,Infantry Road,1,0.1
17715,12.991184,77.605885,CENTRAL BANGALORE,Infantry Road,1,0.1
17716,12.98924,77.602147,CENTRAL BANGALORE,Infantry Road,1,0.1
17717,12.990767,77.605728,CENTRAL BANGALORE,Infantry Road,1,0.1
17718,12.987283000000001,77.60803,CENTRAL BANGALORE,Infantry Road,1,0.1
17719,12.990814,77.60712699999999,CENTRAL BANGALORE,Infantry Road,1,0.1
17720,12.991298,77.609769,CENTRAL BANGALORE,Infantry Road,1,0.1
17721,12.991157000000001,77.608204,CENTRAL BANGALORE,Infantry Road,1,0.1
17722,12.992731000000001,77.60893,CENTRAL BANGALORE,Infantry Road,1,0.1
17723,12.990436,77.602644,CENTRAL BANGALORE,Infantry Road,1,0.1
17724,12.991049,77.610614,CENTRAL BANGALORE,Infantry Road,1,0.1
17725,12.981654,77.606042,CENTRAL BANGALORE,Infantry Road,1,0.1
17726,12.990594000000002,77.605696,CENTRAL BANGALORE,Infantry Road,1,0.1
17727,12.983975,77.590052,CENTRAL BANGALORE,Cunningham Road,1,0.1
17728,12.988975,77.595052,CENTRAL BANGALORE,Cunningham Road,1,0.1
17729,12.990340000000002,77.605719,CENTRAL BANGALORE,Cunningham Road,1,0.1
17730,12.987575000000001,77.600194,CENTRAL BANGALORE,Cunningham Road,1,0.1
17731,12.991407,77.606348,CENTRAL BANGALORE,Cunningham Road,1,0.1
17732,12.997891000000001,77.595441,CENTRAL BANGALORE,Cunningham Road,1,0.1
17733,12.989546,77.603398,CENTRAL BANGALORE,Cunningham Road,1,0.1
17734,12.991862000000001,77.60320999999999,CENTRAL BANGALORE,Cunningham Road,1,0.1
17735,12.99585,77.601914,CENTRAL BANGALORE,Cunningham Road,1,0.1
17736,12.990872000000001,77.60340099999999,CENTRAL BANGALORE,Cunningham Road,1,0.1
17737,12.989096,77.60378,CENTRAL BANGALORE,Cunningham Road,1,0.1
17738,12.998752000000001,77.60087,CENTRAL BANGALORE,Cunningham Road,1,0.1
17739,12.995473,77.601726,CENTRAL BANGALORE,Cunningham Road,1,0.1
17740,12.993533000000001,77.604581,CENTRAL BANGALORE,Cunningham Road,1,0.1
17741,12.989759000000001,77.604371,CENTRAL BANGALORE,Cunningham Road,1,0.1
17742,12.996718000000001,77.599491,CENTRAL BANGALORE,Cunningham Road,1,0.1
17743,12.989901,77.599805,CENTRAL BANGALORE,Cunningham Road,1,0.1
17744,12.994901,77.604805,CENTRAL BANGALORE,Cunningham Road,1,0.1
17745,12.998663,77.597906,CENTRAL BANGALORE,Cunningham Road,1,0.1
17746,12.990540000000001,77.605346,CENTRAL BANGALORE,Cunningham Road,1,0.1
17747,12.998662000000001,77.597023,CENTRAL BANGALORE,Cunningham Road,1,0.1
17748,12.997800000000002,77.598447,CENTRAL BANGALORE,Cunningham Road,1,0.1
17749,12.997871,77.596689,CENTRAL BANGALORE,Cunningham Road,1,0.1
17750,12.991428,77.606213,CENTRAL BANGALORE,Cunningham Road,1,0.1
17751,12.991274,77.606454,CENTRAL BANGALORE,Cunningham Road,1,0.1
17752,12.998869000000001,77.600258,CENTRAL BANGALORE,Cunningham Road,1,0.1
17753,12.992982000000001,77.596842,CENTRAL BANGALORE,Cunningham Road,1,0.1
17754,12.997542000000001,77.598367,CENTRAL BANGALORE,Cunningham Road,1,0.1
17755,12.997801,77.595952,CENTRAL BANGALORE,Cunningham Road,1,0.1
17756,12.990892,77.605429,CENTRAL BANGALORE,Cunningham Road,1,0.1
17757,12.996762,77.597251,CENTRAL BANGALORE,Cunningham Road,1,0.1
17758,12.998948,77.598039,CENTRAL BANGALORE,Cunningham Road,1,0.1
17759,12.990378000000002,77.603453,CENTRAL BANGALORE,Cunningham Road,1,0.1
17760,12.990900000000002,77.606371,CENTRAL BANGALORE,Cunningham Road,1,0.1
17761,12.984515,77.597235,CENTRAL BANGALORE,Cunningham Road,1,0.1
17762,12.989515,77.602235,CENTRAL BANGALORE,Cunningham Road,1,0.1
17763,12.998744,77.597566,CENTRAL BANGALORE,Cunningham Road,1,0.1
17764,12.997347000000001,77.593644,CENTRAL BANGALORE,Cunningham Road,1,0.1
17765,12.991751,77.602358,CENTRAL BANGALORE,Cunningham Road,1,0.1
17766,12.994059,77.607158,CENTRAL BANGALORE,Cunningham Road,1,0.1
17767,12.990936000000001,77.605334,CENTRAL BANGALORE,Cunningham Road,1,0.1
