zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913955,77.611116,HSR Layout,BTM Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.5137,0.5542,0.6116,0.4782,0.3124,0.5205,0.5617,0.63,0.4,0.4362,0.0476,0.456,0.45,0.3627,0.38,-2.0268,0.54,0.174,0.3703,0.3885,0.365,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911877,77.638429,HSR Layout,BTM Layout,24th Main Road,primary,primary,none,10.5m,31.0,0.4218,0.2097,0.7367,0.4565,0.5173,0.8542,0.5235,0.69,0.34,0.4368,0.1062,0.4668,0.53,0.2819,0.43,5.2853,0.52,0.148,0.4297,0.4474,0.34,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913587,77.631109,HSR Layout,BTM Layout,24th Main Road,primary,primary,none,10.5m,30.0,0.3105,0.4633,0.6707,0.4675,0.2887,0.4889,0.5442,0.64,0.42,0.4426,0.1334,0.3893,0.56,0.3074,0.42,4.7424,0.61,0.19,0.3553,0.3723,0.464,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913515,77.623774,HSR Layout,BTM Layout,24th Main Road,primary,primary,none,10.5m,34.0,0.352,0.3543,0.7296,0.4528,0.0236,0.5832,0.5196,0.7,0.37,0.4867,0.1684,0.3889,0.49,0.3265,0.45,3.0399,0.58,0.194,0.3371,0.4699,0.348,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914026,77.615899,HSR Layout,BTM Layout,24th Main Road,primary,primary,none,10.5m,30.0,0.3846,0.2677,0.6654,0.4371,0.3528,0.3439,0.592,0.66,0.3,0.4217,0.1523,0.486,0.46,0.3864,0.41,7.4046,0.56,0.152,0.3798,0.4445,0.285,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91401,77.612468,HSR Layout,BTM Layout,24th Main Road,primary,primary,none,10.5m,35.0,0.4396,0.5614,0.6337,0.4985,0.1784,0.4666,0.5427,0.61,0.3,0.5082,0.1062,0.4313,0.49,0.3172,0.4,7.6652,0.59,0.26,0.4119,0.4342,0.426,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913018,77.612595,BTM Layout,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.3837,0.5424,0.6996,0.431,0.2683,0.3417,0.5415,0.68,0.43,0.3666,0.1303,0.5202,0.53,0.3294,0.4,7.9292,0.59,0.171,0.3416,0.4626,0.476,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911915,77.619246,BTM Layout,HSR Layout,27th Main Road,primary,primary,none,10.5m,34.0,0.3671,0.2024,0.6615,0.5144,0.2888,0.5745,0.4907,0.62,0.4,0.4762,0.1634,0.4388,0.53,0.3286,0.39,-1.8914,0.63,0.182,0.3353,0.3805,0.442,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913758,77.62384,BTM Layout,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.462,0.6191,0.5762,0.4319,0.1979,0.746,0.58,0.6,0.41,0.4216,0.1524,0.4724,0.48,0.3269,0.45,-1.0594,0.62,0.119,0.3609,0.4849,0.503,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912825,77.63231,BTM Layout,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.1169,0.5566,0.6505,0.4483,0.3073,0.9075,0.5619,0.69,0.34,0.3897,0.1531,0.4718,0.5,0.4002,0.37,1.1359,0.58,0.153,0.4228,0.4673,0.408,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910895,77.640764,BTM Layout,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.4538,0.3123,0.6289,0.4501,0.2752,0.7084,0.5595,0.62,0.45,0.4845,0.1332,0.4396,0.54,0.3436,0.4,4.8412,0.55,0.116,0.3488,0.5249,0.374,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91477,77.611169,BTM Layout,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.4294,0.3426,0.6311,0.4753,0.3088,0.6814,0.6086,0.65,0.43,0.4425,0.1546,0.4566,0.54,0.3416,0.37,1.4242,0.62,0.092,0.3984,0.4998,0.427,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915375,77.616193,BTM Layout,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,33.0,0.3136,0.3658,0.5622,0.473,0.3498,0.5189,0.5517,0.66,0.36,0.4671,0.1145,0.4008,0.51,0.3243,0.46,2.4008,0.6,0.161,0.3426,0.485,0.512,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913901,77.625148,BTM Layout,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.3708,0.353,0.7222,0.4294,0.0697,0.5692,0.5279,0.7,0.31,0.502,0.1509,0.4523,0.43,0.2623,0.42,4.4541,0.63,0.168,0.355,0.3427,0.451,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913173,77.630743,BTM Layout,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.0774,0.337,0.5742,0.5437,0.2308,0.5553,0.553,0.7,0.42,0.4534,0.1774,0.4555,0.46,0.3351,0.43,5.1786,0.58,0.252,0.3117,0.3278,0.487,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909722,77.638634,BTM Layout,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,33.0,0.3735,0.4457,0.6981,0.4842,0.4167,0.403,0.5951,0.71,0.33,0.4497,0.1594,0.4969,0.51,0.3016,0.44,10.9038,0.55,0.113,0.3704,0.4987,0.406,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913458,77.611944,BTM Layout,HSR Layout,24th Main Road,primary,primary,none,10.5m,30.0,0.3785,0.5067,0.6827,0.4795,0.16,0.2363,0.5347,0.6,0.4,0.4936,0.1326,0.4455,0.51,0.3615,0.37,1.2112,0.69,0.114,0.3853,0.4932,0.327,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913618,77.618226,BTM Layout,HSR Layout,24th Main Road,primary,primary,none,10.5m,31.0,0.3594,0.6226,0.697,0.4267,0.3309,0.7059,0.6152,0.64,0.36,0.4189,0.136,0.483,0.5,0.3226,0.36,9.2534,0.55,0.192,0.3722,0.4621,0.417,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91128,77.626496,BTM Layout,HSR Layout,24th Main Road,primary,primary,none,10.5m,30.0,0.4303,0.5147,0.6566,0.4591,0.0717,0.5066,0.5251,0.61,0.42,0.496,0.1114,0.3717,0.48,0.3682,0.43,3.6599,0.61,0.073,0.2703,0.5598,0.437,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911124,77.633372,BTM Layout,HSR Layout,24th Main Road,primary,primary,none,10.5m,30.0,0.2371,0.4982,0.6349,0.412,0.2104,0.6726,0.5517,0.73,0.4,0.4774,0.1216,0.4441,0.51,0.3188,0.43,2.2203,0.55,0.117,0.4471,0.4911,0.43,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910895,77.639446,BTM Layout,HSR Layout,24th Main Road,primary,primary,none,10.5m,31.0,0.4516,0.5189,0.6978,0.4554,0.3341,0.4964,0.61,0.67,0.35,0.4769,0.1496,0.4262,0.52,0.2762,0.43,5.8839,0.63,0.192,0.3443,0.4252,0.372,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916483,77.623241,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.4651,0.3736,0.4861,0.1975,0.2905,0.562,0.5438,0.62,0.35,0.4538,0.1187,0.489,0.52,0.4273,0.46,8.2853,0.74,0.196,0.4797,0.463,0.342,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915973,77.622136,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.3946,0.6173,0.5207,0.269,0.236,0.5889,0.5204,0.68,0.48,0.4526,0.1117,0.4913,0.57,0.3704,0.45,10.2456,0.63,0.198,0.3006,0.4069,0.488,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913896,77.61676,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.3322,0.2637,0.5691,0.3433,0.3417,0.3691,0.5535,0.67,0.37,0.3709,0.1539,0.5039,0.52,0.3528,0.38,9.2055,0.71,0.118,0.4516,0.5006,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912975,77.613523,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,36.0,0.3308,0.3813,0.6256,0.42,0.0724,0.6671,0.5987,0.68,0.33,0.4371,0.161,0.3924,0.54,0.3368,0.43,2.0345,0.65,0.188,0.2942,0.4511,0.447,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915245,77.611895,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,31.0,0.2278,0.3734,0.7074,0.4442,0.2441,0.3122,0.5621,0.63,0.43,0.4893,0.1124,0.4389,0.5,0.2756,0.39,4.8583,0.63,0.183,0.349,0.5028,0.415,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918692,77.621666,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,37.0,0.1741,0.4049,0.4926,0.2276,0.2585,0.59,0.6266,0.6,0.39,0.4876,0.0655,0.4854,0.42,0.476,0.46,9.5441,0.61,0.148,0.3569,0.5199,0.474,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918692,77.620795,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3645,0.5967,0.5477,0.2887,0.2407,0.3255,0.5339,0.74,0.35,0.4321,0.1593,0.3496,0.54,0.2947,0.45,6.2389,0.69,0.123,0.3506,0.4717,0.405,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915894,77.615665,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3697,0.5736,0.5872,0.3414,0.1856,0.7445,0.5373,0.77,0.31,0.457,0.166,0.41,0.5,0.3767,0.44,8.2299,0.7,0.157,0.4568,0.3611,0.476,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91513,77.614347,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,37.0,0.4539,0.3383,0.5705,0.3683,0.3694,0.4085,0.4981,0.63,0.37,0.4621,0.133,0.4013,0.55,0.3143,0.42,7.4668,0.61,0.147,0.3988,0.4094,0.401,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915667,77.609997,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.3881,0.6301,0.6637,0.4214,0.1219,0.7004,0.5874,0.58,0.37,0.4496,0.1047,0.3708,0.49,0.2923,0.38,6.4965,0.63,0.153,0.2717,0.4427,0.436,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918067,77.621351,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.2787,0.3908,0.4985,0.2119,0.2031,0.8116,0.5806,0.58,0.42,0.4591,0.1164,0.4096,0.47,0.3861,0.42,14.1463,0.74,0.172,0.4684,0.413,0.4,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918742,77.619385,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,42.0,0.5046,0.3662,0.5677,0.2714,0.3891,0.795,0.5052,0.67,0.43,0.4263,0.138,0.5027,0.61,0.2781,0.43,-0.5264,0.67,0.134,0.3679,0.3964,0.438,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917058,77.61871,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,37.0,0.3878,0.367,0.5458,0.3611,0.1664,0.516,0.5502,0.66,0.42,0.3916,0.0659,0.418,0.6,0.4337,0.48,4.8135,0.58,0.056,0.3422,0.4356,0.487,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91532,77.615668,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.381,0.5359,0.6582,0.4032,0.268,0.5475,0.5957,0.67,0.41,0.4883,0.1844,0.4156,0.59,0.4334,0.41,4.243,0.62,0.208,0.2767,0.4269,0.406,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912861,77.611688,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.4707,0.3839,0.7213,0.5013,0.3042,0.2959,0.5377,0.69,0.34,0.4489,0.15,0.4154,0.48,0.2619,0.4,6.3514,0.58,0.176,0.3524,0.4248,0.45,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915504,77.61054,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.3497,0.4374,0.6083,0.4791,0.0972,0.1459,0.5874,0.67,0.42,0.4259,0.1414,0.4223,0.5,0.3613,0.41,2.535,0.56,0.193,0.4084,0.4192,0.443,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915291,77.614861,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,38.0,0.3456,0.5229,0.6757,0.4103,0.2095,0.2158,0.544,0.69,0.42,0.472,0.1091,0.3333,0.49,0.3271,0.41,7.2234,0.71,0.181,0.3586,0.4386,0.424,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916302,77.61574,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,43.0,0.3403,0.4112,0.5622,0.315,0.1716,0.6934,0.4604,0.65,0.38,0.4497,0.1454,0.4591,0.49,0.3243,0.47,10.4147,0.77,0.161,0.3409,0.4674,0.445,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914993,77.620802,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,31.0,0.4321,0.4098,0.5481,0.2658,0.1993,0.3115,0.622,0.71,0.4,0.5294,0.1447,0.4475,0.53,0.4224,0.41,-0.0997,0.68,0.144,0.2437,0.3783,0.415,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918156,77.622125,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.3071,0.5638,0.5278,0.2562,0.1818,0.5887,0.5418,0.65,0.3,0.3734,0.1184,0.3991,0.56,0.3071,0.4,4.335,0.62,0.261,0.3784,0.4036,0.461,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912948,77.610095,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,39.0,0.2951,0.5152,0.5929,0.4515,0.2174,0.5724,0.4468,0.66,0.33,0.4705,0.0961,0.4002,0.51,0.2887,0.4,1.2444,0.54,0.226,0.3056,0.4486,0.446,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914759,77.614017,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,34.0,0.3125,0.504,0.6202,0.4004,0.1137,0.3875,0.6704,0.68,0.43,0.436,0.0996,0.4963,0.43,0.3138,0.41,8.3881,0.65,0.152,0.3877,0.4365,0.468,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914565,77.61739,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,40.0,0.4279,0.4106,0.6087,0.3965,0.1324,0.5977,0.6265,0.68,0.34,0.4548,0.1647,0.3887,0.51,0.3412,0.41,6.7858,0.65,0.207,0.4402,0.383,0.428,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916723,77.619876,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,41.0,0.3113,0.2642,0.5003,0.2617,0.1857,0.47,0.5641,0.64,0.38,0.5137,0.1474,0.5151,0.42,0.3309,0.39,2.125,0.7,0.154,0.4501,0.4732,0.433,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919184,77.622154,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,40.0,0.3162,0.2296,0.4634,0.2413,-0.0395,0.7112,0.564,0.7,0.36,0.3456,0.1325,0.5635,0.56,0.3455,0.45,3.5821,0.65,0.224,0.3094,0.3893,0.38,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914782,77.6111,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,33.0,0.2201,0.3865,0.5827,0.4798,0.3933,0.0911,0.6133,0.68,0.33,0.4676,0.0959,0.4689,0.52,0.3382,0.39,2.3352,0.64,0.151,0.3687,0.4794,0.402,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914971,77.612298,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,31.0,0.3997,0.4413,0.6105,0.3778,0.2387,0.4562,0.5131,0.66,0.4,0.4366,0.1535,0.4659,0.46,0.39,0.44,8.5909,0.65,0.058,0.4237,0.4542,0.435,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916836,77.61729,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.3997,0.2729,0.5607,0.3137,0.3283,0.1946,0.5358,0.58,0.33,0.4152,0.1632,0.4332,0.6,0.4302,0.49,5.4227,0.66,0.194,0.356,0.466,0.38,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918486,77.619804,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,34.0,0.2815,0.3801,0.5626,0.2709,0.341,0.7123,0.472,0.7,0.49,0.4493,0.1395,0.534,0.5,0.3714,0.4,7.1263,0.69,0.201,0.4497,0.4012,0.404,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919231,77.622488,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.4265,0.4672,0.4821,0.2,0.3212,0.565,0.5556,0.65,0.34,0.4262,0.1058,0.5616,0.49,0.3475,0.48,14.8771,0.69,0.167,0.3651,0.431,0.392,5
EAST BANGALORE,Bi-directional,12.994088,77.691424,Mahadevapura,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3434,0.532,0.4734,0.2116,0.2852,0.7511,0.4941,0.58,0.33,0.362,0.0898,0.5296,0.46,0.4102,0.41,5.6015,0.53,0.27,0.4298,0.3139,0.499,7
EAST BANGALORE,Bi-directional,12.973202,77.671511,Mahadevapura,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,37.0,0.1169,0.5459,0.5015,0.2633,0.3756,0.3579,0.5169,0.64,0.39,0.4094,0.1266,0.4414,0.48,0.4782,0.46,7.1576,0.58,0.154,0.4294,0.4407,0.392,6
EAST BANGALORE,Bi-directional,12.953189,77.651332,Mahadevapura,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,31.0,0.3329,0.58,0.586,0.3336,0.3601,0.5023,0.4809,0.66,0.39,0.4009,0.1305,0.3798,0.49,0.3824,0.43,9.4042,0.58,0.227,0.375,0.4491,0.455,6
EAST BANGALORE,Bi-directional,12.935617,77.629467,Mahadevapura,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,33.0,0.2991,0.3812,0.6309,0.3573,0.2333,0.6174,0.57,0.61,0.37,0.3665,0.1041,0.358,0.54,0.3843,0.41,1.257,0.61,0.136,0.3996,0.5201,0.386,4
EAST BANGALORE,Bi-directional,12.914775,77.6127,Mahadevapura,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.4379,0.3226,0.7115,0.4721,0.1107,0.7889,0.5447,0.57,0.35,0.4169,0.1068,0.422,0.51,0.3158,0.41,5.8689,0.59,0.234,0.3087,0.4873,0.485,6
EAST BANGALORE,Bi-directional,12.994739,77.690847,Mahadevapura,BTM Layout,Hosur Road,primary,primary,none,10.5m,31.0,0.3409,0.6694,0.4803,0.2478,0.2428,0.4972,0.4986,0.53,0.33,0.3081,0.0637,0.4647,0.54,0.4937,0.46,8.269,0.52,0.216,0.447,0.3537,0.441,7
EAST BANGALORE,Bi-directional,12.975885,77.672684,Mahadevapura,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.3131,0.3122,0.5515,0.3141,0.2757,0.7255,0.5441,0.61,0.38,0.3736,0.1463,0.4128,0.42,0.4275,0.41,0.9803,0.55,0.183,0.307,0.3811,0.491,4
EAST BANGALORE,Bi-directional,12.953122,77.652145,Mahadevapura,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.3996,0.536,0.5165,0.3646,0.1206,0.4575,0.5596,0.66,0.44,0.3565,0.1014,0.4075,0.51,0.3899,0.46,1.3906,0.54,0.256,0.3174,0.4344,0.434,4
EAST BANGALORE,Bi-directional,12.934577,77.629206,Mahadevapura,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.2551,0.2932,0.5726,0.3572,0.135,0.3068,0.545,0.65,0.4,0.4779,0.124,0.3999,0.61,0.3866,0.43,4.816,0.61,0.17,0.3743,0.4529,0.393,5
EAST BANGALORE,Bi-directional,12.913976,77.610242,Mahadevapura,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.4735,0.3631,0.7162,0.5047,0.0177,0.5124,0.5579,0.73,0.39,0.5154,0.1038,0.3608,0.49,0.3829,0.44,10.3748,0.56,0.227,0.3951,0.4434,0.447,7
EAST BANGALORE,Bi-directional,12.992486,77.69096,Mahadevapura,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.4227,0.5055,0.5281,0.2369,0.3692,0.518,0.4859,0.61,0.35,0.3095,0.0897,0.4409,0.42,0.4543,0.45,10.5149,0.49,0.182,0.4488,0.4028,0.435,6
EAST BANGALORE,Bi-directional,12.973508,77.669807,Mahadevapura,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,32.0,0.4744,0.4454,0.5952,0.2989,0.3837,0.8628,0.4859,0.59,0.36,0.4364,0.1992,0.475,0.44,0.379,0.47,0.2218,0.52,0.156,0.3768,0.385,0.37,6
EAST BANGALORE,Bi-directional,12.954384,77.650452,Mahadevapura,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.1341,0.3871,0.6527,0.3558,0.3312,0.5031,0.5032,0.6,0.39,0.3552,0.1476,0.4993,0.51,0.3637,0.41,11.1765,0.55,0.217,0.3652,0.3909,0.405,7
EAST BANGALORE,Bi-directional,12.934811,77.630106,Mahadevapura,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.3428,0.5269,0.7024,0.4197,0.2612,0.302,0.5748,0.65,0.36,0.41,0.1143,0.4442,0.45,0.3977,0.45,4.0351,0.58,0.178,0.3752,0.4155,0.469,4
EAST BANGALORE,Bi-directional,12.915337,77.610017,Mahadevapura,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,35.0,0.3347,0.5137,0.6149,0.5108,0.4422,0.5806,0.4709,0.63,0.41,0.4392,0.1657,0.4768,0.49,0.3276,0.39,3.8693,0.59,0.234,0.4545,0.3876,0.327,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912921,77.609812,BTM Layout,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,31.0,0.4053,0.5226,0.7219,0.4948,0.1014,0.6661,0.6147,0.73,0.33,0.4488,0.1563,0.3841,0.45,0.3377,0.4,0.1067,0.66,0.184,0.3394,0.4104,0.42,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933966,77.629199,BTM Layout,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2393,0.34,0.6513,0.4511,0.0307,0.4335,0.558,0.63,0.33,0.4089,0.1353,0.4253,0.52,0.3537,0.41,7.1043,0.57,0.13,0.4721,0.4259,0.311,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952193,77.652939,BTM Layout,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,35.0,0.1354,0.4673,0.6197,0.3901,0.3178,0.3423,0.4818,0.57,0.4,0.3808,0.0363,0.3739,0.5,0.334,0.4,12.2387,0.57,0.164,0.4075,0.4532,0.534,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.973446,77.671352,BTM Layout,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,30.0,0.421,0.6258,0.5809,0.3099,0.2524,0.1971,0.4726,0.57,0.36,0.375,0.137,0.4815,0.5,0.343,0.43,5.1674,0.61,0.159,0.4076,0.3865,0.452,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.993946,77.693553,BTM Layout,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2588,0.4717,0.5125,0.2194,-0.1004,0.3848,0.5149,0.62,0.35,0.422,0.0775,0.3854,0.56,0.4639,0.45,-0.0433,0.47,0.155,0.3276,0.3516,0.459,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912339,77.610658,BTM Layout,Mahadevapura,Hosur Road,primary,primary,none,10.5m,30.0,0.4156,0.3902,0.6808,0.4391,0.1183,0.534,0.5457,0.69,0.42,0.4418,0.1379,0.425,0.55,0.3348,0.4,2.506,0.63,0.233,0.4015,0.4114,0.375,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933273,77.629708,BTM Layout,Mahadevapura,Hosur Road,primary,primary,none,10.5m,31.0,0.2497,0.5058,0.6474,0.3582,0.1566,0.4817,0.5737,0.66,0.27,0.4166,0.1404,0.3989,0.48,0.3277,0.41,1.5038,0.62,0.137,0.3202,0.4109,0.49,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.954836,77.649789,BTM Layout,Mahadevapura,Hosur Road,primary,primary,none,10.5m,33.0,0.4496,0.3715,0.5538,0.3799,0.3184,0.4962,0.5289,0.6,0.41,0.3868,0.1332,0.3558,0.48,0.3583,0.42,1.3982,0.55,0.108,0.4017,0.3981,0.364,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.975803,77.673145,BTM Layout,Mahadevapura,Hosur Road,primary,primary,none,10.5m,35.0,0.2104,0.4703,0.5237,0.2799,0.2243,0.4891,0.5446,0.67,0.41,0.3323,0.1193,0.4488,0.49,0.4004,0.44,8.2,0.57,0.157,0.4118,0.4479,0.386,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.995478,77.690389,BTM Layout,Mahadevapura,Hosur Road,primary,primary,none,10.5m,31.0,0.4457,0.3005,0.4843,0.2098,0.1502,0.5266,0.4953,0.6,0.41,0.3728,0.0833,0.5137,0.5,0.4744,0.41,4.0685,0.57,0.194,0.3455,0.3998,0.414,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913652,77.609358,BTM Layout,Mahadevapura,Bannerghatta Road,primary,primary,none,10.5m,38.0,0.3528,0.5147,0.6986,0.4564,0.1152,0.2243,0.5348,0.71,0.42,0.4676,0.1391,0.4383,0.5,0.3,0.37,9.0105,0.62,0.154,0.4417,0.5554,0.534,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935425,77.630048,BTM Layout,Mahadevapura,Bannerghatta Road,primary,primary,none,10.5m,34.0,0.3617,0.6211,0.6155,0.4227,0.3222,0.4717,0.5598,0.6,0.36,0.374,0.1335,0.4593,0.57,0.3825,0.41,0.8829,0.61,0.235,0.4035,0.4803,0.416,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952973,77.653245,BTM Layout,Mahadevapura,Bannerghatta Road,primary,primary,none,10.5m,35.0,0.2119,0.4457,0.598,0.3551,0.2152,0.3984,0.5203,0.62,0.35,0.3665,0.1607,0.444,0.41,0.4254,0.42,5.0145,0.59,0.109,0.3603,0.4608,0.484,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.974082,77.670592,BTM Layout,Mahadevapura,Bannerghatta Road,primary,primary,none,10.5m,35.0,0.3662,0.481,0.5564,0.2957,0.1248,0.4401,0.4836,0.55,0.41,0.3465,0.114,0.3649,0.53,0.4434,0.43,8.3464,0.54,0.06,0.3781,0.3665,0.454,6
