zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909858,77.639197,HSR Layout,Silk Board,Sarjapur Road,primary,primary,none,10.5m,31.0,0.5763,0.4704,0.6755,0.4721,0.4313,0.8262,0.6022,0.68,0.37,0.4819,0.0996,0.3998,0.46,0.3499,0.38,4.0888,0.59,0.213,0.3372,0.5229,0.458,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91284,77.634597,HSR Layout,Silk Board,Sarjapur Road,primary,primary,none,10.5m,30.0,0.2361,0.4732,0.6093,0.4538,0.0863,0.42,0.5639,0.65,0.41,0.417,0.1094,0.478,0.42,0.36,0.44,0.132,0.6,0.24,0.4002,0.481,0.468,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91328,77.631477,HSR Layout,Silk Board,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3712,0.2971,0.5588,0.3749,0.1498,0.7766,0.6053,0.57,0.33,0.3504,0.0986,0.5022,0.49,0.3745,0.39,10.7748,0.62,0.172,0.3709,0.3874,0.373,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916423,77.626057,HSR Layout,Silk Board,Sarjapur Road,primary,primary,none,10.5m,42.0,0.275,0.4964,0.4968,0.3023,0.2656,0.6266,0.5738,0.57,0.38,0.5026,0.0551,0.5269,0.59,0.2984,0.42,9.8451,0.62,0.241,0.4484,0.3735,0.396,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918295,77.62385,HSR Layout,Silk Board,Sarjapur Road,primary,primary,none,10.5m,32.0,0.3292,0.3378,0.5401,0.2007,0.3076,0.4229,0.492,0.52,0.36,0.3792,0.1213,0.602,0.52,0.4674,0.41,-1.2663,0.64,0.171,0.5762,0.3516,0.469,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917533,77.623938,Silk Board,HSR Layout,27th Main Road,primary,primary,none,10.5m,39.0,0.4501,0.265,0.5174,0.2435,0.3185,0.5333,0.4967,0.71,0.37,0.3944,0.11,0.4932,0.43,0.3767,0.43,15.694,0.61,0.223,0.4873,0.343,0.349,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916,77.62532,Silk Board,HSR Layout,27th Main Road,primary,primary,none,10.5m,43.0,0.1549,0.4434,0.5578,0.2982,0.3897,0.5089,0.5408,0.67,0.38,0.424,0.1364,0.4154,0.48,0.3413,0.48,-12.1122,0.68,0.174,0.2803,0.457,0.456,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913078,77.63174,Silk Board,HSR Layout,27th Main Road,primary,primary,none,10.5m,35.0,0.4144,0.3765,0.58,0.3664,0.2912,0.6474,0.5826,0.63,0.46,0.481,0.1645,0.477,0.53,0.3491,0.42,11.7086,0.65,0.164,0.3201,0.5272,0.433,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914293,77.634297,Silk Board,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.3872,0.3627,0.6033,0.4122,0.3198,0.5554,0.5675,0.76,0.46,0.3708,0.1102,0.5764,0.49,0.4333,0.41,5.253,0.65,0.165,0.3923,0.537,0.457,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.9106,77.63904,Silk Board,HSR Layout,27th Main Road,primary,primary,none,10.5m,34.0,0.4649,0.4935,0.5977,0.4932,0.4033,0.4375,0.6142,0.66,0.41,0.4467,0.1274,0.4663,0.47,0.3441,0.35,3.6763,0.61,0.219,0.3806,0.398,0.462,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919431,77.62372,Silk Board,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.4827,0.4682,0.5164,0.2156,0.3872,0.4778,0.5532,0.58,0.31,0.4617,0.1062,0.3983,0.47,0.4079,0.42,6.2729,0.68,0.075,0.2908,0.4497,0.399,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916013,77.629167,Silk Board,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2366,0.7135,0.4881,0.2925,0.3805,0.6054,0.5286,0.58,0.38,0.3282,0.126,0.4627,0.56,0.3137,0.43,9.3703,0.67,0.105,0.3437,0.5107,0.445,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914259,77.629194,Silk Board,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.1555,0.5327,0.6699,0.3744,0.2233,0.4968,0.5846,0.63,0.42,0.4412,0.1739,0.5575,0.5,0.3506,0.43,6.5263,0.6,0.118,0.4443,0.5042,0.478,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911682,77.633948,Silk Board,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3279,0.4669,0.5513,0.4191,0.3743,0.6254,0.578,0.68,0.35,0.4261,0.1619,0.4944,0.48,0.2625,0.4,8.8738,0.59,0.185,0.4367,0.4542,0.433,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910839,77.638988,Silk Board,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.499,0.3475,0.7184,0.51,0.0674,0.6239,0.5671,0.64,0.39,0.4855,0.1462,0.4978,0.53,0.2746,0.4,18.0278,0.62,0.276,0.4188,0.4794,0.431,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916054,77.621406,Silk Board,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.4019,0.3845,0.4878,0.2354,0.181,0.688,0.5402,0.55,0.33,0.4879,0.0914,0.534,0.51,0.368,0.52,-1.2875,0.65,0.173,0.5553,0.4321,0.451,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917944,77.62822,Silk Board,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.2312,0.5053,0.5687,0.2868,0.4122,0.3951,0.6118,0.67,0.3,0.5251,0.1075,0.5433,0.52,0.3818,0.46,11.7721,0.65,0.199,0.4115,0.4522,0.422,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913404,77.629554,Silk Board,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,42.0,0.3785,0.498,0.5988,0.3783,0.1072,0.8469,0.5209,0.64,0.45,0.5319,0.1465,0.4258,0.52,0.3616,0.43,0.0975,0.69,0.178,0.3365,0.4256,0.44,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912637,77.633032,Silk Board,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.3257,0.3966,0.621,0.3948,0.3607,0.2425,0.5843,0.64,0.33,0.4655,0.0766,0.454,0.45,0.3633,0.4,4.2424,0.63,0.133,0.3658,0.3836,0.451,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912937,77.636933,Silk Board,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.2369,0.5381,0.754,0.4943,0.2368,0.4922,0.5938,0.68,0.32,0.4268,0.1402,0.4415,0.47,0.3958,0.4,6.2566,0.58,0.118,0.3687,0.4869,0.398,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916227,77.623957,Silk Board,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,31.0,0.1952,0.4657,0.4503,0.2336,0.1713,0.0116,0.5761,0.66,0.45,0.3443,0.0999,0.4748,0.54,0.3088,0.46,3.3297,0.61,0.135,0.4259,0.3442,0.47,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.937136,77.641472,Silk Board,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,46.0,0.3373,0.4453,0.5435,0.224,0.1504,0.5585,0.5722,0.57,0.41,0.4067,0.1339,0.4787,0.49,0.3868,0.43,7.2927,0.61,0.147,0.3631,0.4299,0.374,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.957043,77.657432,Silk Board,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,32.0,0.4124,0.4322,0.5565,0.2155,0.1947,0.7399,0.4872,0.67,0.42,0.3822,0.0685,0.4463,0.52,0.4542,0.49,2.2933,0.64,0.223,0.455,0.4122,0.36,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.976807,77.674598,Silk Board,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,33.0,0.4367,0.5674,0.506,0.2194,0.3551,0.4591,0.4934,0.6,0.43,0.3774,0.1055,0.5495,0.59,0.3841,0.42,1.6233,0.6,0.282,0.3584,0.3753,0.423,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.994695,77.690131,Silk Board,Mahadevapura,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3268,0.4887,0.5129,0.2515,0.255,0.1719,0.6156,0.52,0.43,0.2829,0.1302,0.3863,0.37,0.4282,0.45,4.1741,0.54,0.178,0.3908,0.3532,0.461,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917157,77.622222,Silk Board,Mahadevapura,Hosur Road,primary,primary,none,10.5m,56.0,0.2106,0.4608,0.4584,0.2101,0.0814,0.5702,0.5338,0.57,0.42,0.474,0.1318,0.5555,0.49,0.3906,0.43,-2.7335,0.69,0.182,0.3888,0.4515,0.509,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.937189,77.640056,Silk Board,Mahadevapura,Hosur Road,primary,primary,none,10.5m,48.0,0.4756,0.4122,0.4612,0.2085,0.0757,0.4903,0.5931,0.6,0.39,0.4683,0.1085,0.6031,0.61,0.3858,0.43,10.782,0.63,0.119,0.4729,0.4687,0.451,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.957646,77.657654,Silk Board,Mahadevapura,Hosur Road,primary,primary,none,10.5m,46.0,0.3376,0.3253,0.4488,0.2199,0.1391,0.5851,0.5301,0.58,0.41,0.3913,0.1759,0.4895,0.56,0.3484,0.41,8.7907,0.54,0.151,0.4616,0.3607,0.394,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.97495,77.675276,Silk Board,Mahadevapura,Hosur Road,primary,primary,none,10.5m,35.0,0.3869,0.4831,0.4994,0.179,0.1501,0.5365,0.3756,0.57,0.41,0.4011,0.1396,0.498,0.59,0.464,0.45,4.9673,0.57,0.174,0.4532,0.3926,0.44,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.992186,77.690544,Silk Board,Mahadevapura,Hosur Road,primary,primary,none,10.5m,33.0,0.1637,0.4817,0.5085,0.2298,0.4245,0.3413,0.5277,0.47,0.41,0.4053,0.0085,0.4287,0.51,0.4406,0.49,1.6221,0.47,0.196,0.4489,0.3691,0.464,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917045,77.622477,Silk Board,Mahadevapura,Sarjapur Road,primary,primary,none,10.5m,37.0,0.3583,0.3196,0.495,0.2368,0.1289,0.6979,0.5243,0.7,0.34,0.3893,0.1058,0.4572,0.49,0.366,0.45,5.926,0.68,0.086,0.4175,0.4288,0.52,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.936575,77.640835,Silk Board,Mahadevapura,Sarjapur Road,primary,primary,none,10.5m,30.0,0.31,0.4968,0.4728,0.2444,0.3367,0.5106,0.5809,0.61,0.36,0.4944,0.1293,0.3849,0.47,0.3922,0.37,2.7583,0.64,0.17,0.3084,0.3903,0.501,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.957844,77.658219,Silk Board,Mahadevapura,Sarjapur Road,primary,primary,none,10.5m,36.0,0.3955,0.5591,0.4413,0.2359,0.3587,0.4299,0.4828,0.55,0.32,0.4164,0.188,0.4105,0.49,0.4076,0.4,2.2343,0.6,0.137,0.4627,0.3315,0.492,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.974068,77.676359,Silk Board,Mahadevapura,Sarjapur Road,primary,primary,none,10.5m,30.0,0.5801,0.4675,0.5172,0.2058,0.3993,0.702,0.4176,0.57,0.37,0.4654,0.1639,0.3501,0.47,0.3888,0.46,13.7298,0.57,0.213,0.3492,0.3893,0.436,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.992508,77.690515,Silk Board,Mahadevapura,Sarjapur Road,primary,primary,none,10.5m,30.0,0.4063,0.446,0.4468,0.2595,0.2235,0.7095,0.5233,0.5,0.43,0.3179,0.0704,0.407,0.53,0.4219,0.44,10.5567,0.53,0.149,0.4257,0.3543,0.358,5
EAST BANGALORE,Bi-directional,12.993331,77.690439,Mahadevapura,Silk Board,Outer Ring Road,primary,primary,none,10.5m,30.0,0.4075,0.5064,0.5419,0.2628,0.2009,0.569,0.4843,0.55,0.41,0.3337,0.1324,0.3577,0.49,0.4749,0.47,6.4148,0.5,0.234,0.4551,0.3294,0.402,4
EAST BANGALORE,Bi-directional,12.972948,77.676868,Mahadevapura,Silk Board,Outer Ring Road,primary,primary,none,10.5m,31.0,0.2027,0.4291,0.5217,0.2085,0.2587,0.2955,0.4727,0.5,0.3,0.3807,0.1057,0.4094,0.48,0.5254,0.46,9.3278,0.53,0.214,0.3747,0.3343,0.541,6
EAST BANGALORE,Bi-directional,12.954604,77.658924,Mahadevapura,Silk Board,Outer Ring Road,primary,primary,none,10.5m,30.0,0.281,0.5092,0.4915,0.2374,0.1939,0.5754,0.536,0.61,0.43,0.3686,0.1416,0.4632,0.47,0.3298,0.4,-6.2114,0.62,0.166,0.3943,0.3816,0.477,6
EAST BANGALORE,Bi-directional,12.938298,77.641531,Mahadevapura,Silk Board,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3454,0.2142,0.5134,0.2379,0.3361,0.444,0.5369,0.69,0.45,0.4094,0.1246,0.5363,0.43,0.3775,0.48,12.4587,0.66,0.101,0.3867,0.3837,0.46,4
EAST BANGALORE,Bi-directional,12.919535,77.623068,Mahadevapura,Silk Board,Outer Ring Road,primary,primary,none,10.5m,44.0,0.4824,0.3586,0.4309,0.2221,0.0825,0.9612,0.5023,0.66,0.42,0.447,0.182,0.4488,0.46,0.3352,0.47,5.8053,0.65,0.197,0.4391,0.4465,0.483,5
EAST BANGALORE,Bi-directional,12.995957,77.693596,Mahadevapura,Silk Board,Hosur Road,primary,primary,none,10.5m,31.0,0.3743,0.44,0.5045,0.2277,0.2272,0.5955,0.4277,0.51,0.39,0.3296,0.0919,0.4605,0.48,0.4085,0.44,1.0149,0.52,0.174,0.3588,0.3256,0.504,4
EAST BANGALORE,Bi-directional,12.974234,77.673445,Mahadevapura,Silk Board,Hosur Road,primary,primary,none,10.5m,33.0,0.248,0.4872,0.5143,0.2168,0.238,0.3337,0.5462,0.58,0.32,0.3719,0.1273,0.3015,0.58,0.3852,0.5,9.7413,0.51,0.172,0.4418,0.3578,0.508,5
EAST BANGALORE,Bi-directional,12.95564,77.659368,Mahadevapura,Silk Board,Hosur Road,primary,primary,none,10.5m,30.0,0.308,0.3528,0.5051,0.2518,0.0729,0.3677,0.4826,0.57,0.42,0.3814,0.1336,0.4058,0.52,0.4385,0.42,10.4796,0.61,0.237,0.3765,0.4069,0.448,6
EAST BANGALORE,Bi-directional,12.938486,77.641785,Mahadevapura,Silk Board,Hosur Road,primary,primary,none,10.5m,36.0,0.299,0.3591,0.4769,0.2337,0.2308,0.4676,0.5497,0.67,0.44,0.3849,0.1478,0.6067,0.52,0.3883,0.44,0.16,0.68,0.175,0.3802,0.4438,0.481,6
EAST BANGALORE,Bi-directional,12.916527,77.623794,Mahadevapura,Silk Board,Hosur Road,primary,primary,none,10.5m,43.0,0.2883,0.6313,0.4825,0.2226,0.1638,0.4387,0.5072,0.7,0.29,0.4666,0.1445,0.5715,0.51,0.3288,0.44,10.8895,0.69,0.193,0.4838,0.4617,0.447,5
EAST BANGALORE,Bi-directional,12.994697,77.691706,Mahadevapura,Silk Board,Sarjapur Road,primary,primary,none,10.5m,36.0,0.4291,0.3173,0.495,0.2427,0.2664,0.6154,0.5221,0.64,0.35,0.348,0.1108,0.3188,0.55,0.4579,0.43,-2.2869,0.51,0.23,0.4607,0.3171,0.509,6
EAST BANGALORE,Bi-directional,12.975391,77.673646,Mahadevapura,Silk Board,Sarjapur Road,primary,primary,none,10.5m,32.0,0.3202,0.548,0.5475,0.2012,0.2011,0.6147,0.4692,0.53,0.43,0.3133,0.1137,0.4593,0.48,0.4521,0.43,12.8899,0.56,0.222,0.4315,0.341,0.366,5
EAST BANGALORE,Bi-directional,12.954467,77.657037,Mahadevapura,Silk Board,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3422,0.6396,0.5588,0.2376,0.196,0.2637,0.5506,0.61,0.36,0.3685,0.139,0.3924,0.52,0.3576,0.51,2.2818,0.63,0.121,0.3789,0.4295,0.501,7
EAST BANGALORE,Bi-directional,12.936725,77.639052,Mahadevapura,Silk Board,Sarjapur Road,primary,primary,none,10.5m,40.0,0.4888,0.4287,0.4752,0.2203,0.144,0.6343,0.6162,0.57,0.3,0.4529,0.1299,0.4803,0.59,0.3325,0.4,5.601,0.65,0.16,0.5494,0.3968,0.416,5
EAST BANGALORE,Bi-directional,12.917774,77.623715,Mahadevapura,Silk Board,Sarjapur Road,primary,primary,none,10.5m,45.0,0.3038,0.4644,0.5138,0.2398,0.2467,0.5197,0.5631,0.66,0.31,0.4421,0.1292,0.3887,0.56,0.3948,0.52,6.8668,0.73,0.202,0.5216,0.3856,0.411,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916483,77.623241,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.4651,0.3736,0.4861,0.1975,0.2905,0.562,0.5438,0.62,0.35,0.4538,0.1187,0.489,0.52,0.4273,0.46,8.2853,0.74,0.196,0.4797,0.463,0.342,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915973,77.622136,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.3946,0.6173,0.5207,0.269,0.236,0.5889,0.5204,0.68,0.48,0.4526,0.1117,0.4913,0.57,0.3704,0.45,10.2456,0.63,0.198,0.3006,0.4069,0.488,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913896,77.61676,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.3322,0.2637,0.5691,0.3433,0.3417,0.3691,0.5535,0.67,0.37,0.3709,0.1539,0.5039,0.52,0.3528,0.38,9.2055,0.71,0.118,0.4516,0.5006,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912975,77.613523,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,36.0,0.3308,0.3813,0.6256,0.42,0.0724,0.6671,0.5987,0.68,0.33,0.4371,0.161,0.3924,0.54,0.3368,0.43,2.0345,0.65,0.188,0.2942,0.4511,0.447,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915245,77.611895,Silk Board,BTM Layout,Hosur Road,primary,primary,none,10.5m,31.0,0.2278,0.3734,0.7074,0.4442,0.2441,0.3122,0.5621,0.63,0.43,0.4893,0.1124,0.4389,0.5,0.2756,0.39,4.8583,0.63,0.183,0.349,0.5028,0.415,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918692,77.621666,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,37.0,0.1741,0.4049,0.4926,0.2276,0.2585,0.59,0.6266,0.6,0.39,0.4876,0.0655,0.4854,0.42,0.476,0.46,9.5441,0.61,0.148,0.3569,0.5199,0.474,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918692,77.620795,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3645,0.5967,0.5477,0.2887,0.2407,0.3255,0.5339,0.74,0.35,0.4321,0.1593,0.3496,0.54,0.2947,0.45,6.2389,0.69,0.123,0.3506,0.4717,0.405,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915894,77.615665,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3697,0.5736,0.5872,0.3414,0.1856,0.7445,0.5373,0.77,0.31,0.457,0.166,0.41,0.5,0.3767,0.44,8.2299,0.7,0.157,0.4568,0.3611,0.476,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91513,77.614347,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,37.0,0.4539,0.3383,0.5705,0.3683,0.3694,0.4085,0.4981,0.63,0.37,0.4621,0.133,0.4013,0.55,0.3143,0.42,7.4668,0.61,0.147,0.3988,0.4094,0.401,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915667,77.609997,Silk Board,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.3881,0.6301,0.6637,0.4214,0.1219,0.7004,0.5874,0.58,0.37,0.4496,0.1047,0.3708,0.49,0.2923,0.38,6.4965,0.63,0.153,0.2717,0.4427,0.436,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918067,77.621351,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.2787,0.3908,0.4985,0.2119,0.2031,0.8116,0.5806,0.58,0.42,0.4591,0.1164,0.4096,0.47,0.3861,0.42,14.1463,0.74,0.172,0.4684,0.413,0.4,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918742,77.619385,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,42.0,0.5046,0.3662,0.5677,0.2714,0.3891,0.795,0.5052,0.67,0.43,0.4263,0.138,0.5027,0.61,0.2781,0.43,-0.5264,0.67,0.134,0.3679,0.3964,0.438,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917058,77.61871,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,37.0,0.3878,0.367,0.5458,0.3611,0.1664,0.516,0.5502,0.66,0.42,0.3916,0.0659,0.418,0.6,0.4337,0.48,4.8135,0.58,0.056,0.3422,0.4356,0.487,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91532,77.615668,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.381,0.5359,0.6582,0.4032,0.268,0.5475,0.5957,0.67,0.41,0.4883,0.1844,0.4156,0.59,0.4334,0.41,4.243,0.62,0.208,0.2767,0.4269,0.406,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912861,77.611688,Silk Board,BTM Layout,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.4707,0.3839,0.7213,0.5013,0.3042,0.2959,0.5377,0.69,0.34,0.4489,0.15,0.4154,0.48,0.2619,0.4,6.3514,0.58,0.176,0.3524,0.4248,0.45,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915504,77.61054,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.3497,0.4374,0.6083,0.4791,0.0972,0.1459,0.5874,0.67,0.42,0.4259,0.1414,0.4223,0.5,0.3613,0.41,2.535,0.56,0.193,0.4084,0.4192,0.443,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915291,77.614861,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,38.0,0.3456,0.5229,0.6757,0.4103,0.2095,0.2158,0.544,0.69,0.42,0.472,0.1091,0.3333,0.49,0.3271,0.41,7.2234,0.71,0.181,0.3586,0.4386,0.424,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916302,77.61574,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,43.0,0.3403,0.4112,0.5622,0.315,0.1716,0.6934,0.4604,0.65,0.38,0.4497,0.1454,0.4591,0.49,0.3243,0.47,10.4147,0.77,0.161,0.3409,0.4674,0.445,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914993,77.620802,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,31.0,0.4321,0.4098,0.5481,0.2658,0.1993,0.3115,0.622,0.71,0.4,0.5294,0.1447,0.4475,0.53,0.4224,0.41,-0.0997,0.68,0.144,0.2437,0.3783,0.415,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918156,77.622125,BTM Layout,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.3071,0.5638,0.5278,0.2562,0.1818,0.5887,0.5418,0.65,0.3,0.3734,0.1184,0.3991,0.56,0.3071,0.4,4.335,0.62,0.261,0.3784,0.4036,0.461,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912948,77.610095,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,39.0,0.2951,0.5152,0.5929,0.4515,0.2174,0.5724,0.4468,0.66,0.33,0.4705,0.0961,0.4002,0.51,0.2887,0.4,1.2444,0.54,0.226,0.3056,0.4486,0.446,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914759,77.614017,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,34.0,0.3125,0.504,0.6202,0.4004,0.1137,0.3875,0.6704,0.68,0.43,0.436,0.0996,0.4963,0.43,0.3138,0.41,8.3881,0.65,0.152,0.3877,0.4365,0.468,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914565,77.61739,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,40.0,0.4279,0.4106,0.6087,0.3965,0.1324,0.5977,0.6265,0.68,0.34,0.4548,0.1647,0.3887,0.51,0.3412,0.41,6.7858,0.65,0.207,0.4402,0.383,0.428,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916723,77.619876,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,41.0,0.3113,0.2642,0.5003,0.2617,0.1857,0.47,0.5641,0.64,0.38,0.5137,0.1474,0.5151,0.42,0.3309,0.39,2.125,0.7,0.154,0.4501,0.4732,0.433,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919184,77.622154,BTM Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,40.0,0.3162,0.2296,0.4634,0.2413,-0.0395,0.7112,0.564,0.7,0.36,0.3456,0.1325,0.5635,0.56,0.3455,0.45,3.5821,0.65,0.224,0.3094,0.3893,0.38,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914782,77.6111,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,33.0,0.2201,0.3865,0.5827,0.4798,0.3933,0.0911,0.6133,0.68,0.33,0.4676,0.0959,0.4689,0.52,0.3382,0.39,2.3352,0.64,0.151,0.3687,0.4794,0.402,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914971,77.612298,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,31.0,0.3997,0.4413,0.6105,0.3778,0.2387,0.4562,0.5131,0.66,0.4,0.4366,0.1535,0.4659,0.46,0.39,0.44,8.5909,0.65,0.058,0.4237,0.4542,0.435,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916836,77.61729,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.3997,0.2729,0.5607,0.3137,0.3283,0.1946,0.5358,0.58,0.33,0.4152,0.1632,0.4332,0.6,0.4302,0.49,5.4227,0.66,0.194,0.356,0.466,0.38,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918486,77.619804,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,34.0,0.2815,0.3801,0.5626,0.2709,0.341,0.7123,0.472,0.7,0.49,0.4493,0.1395,0.534,0.5,0.3714,0.4,7.1263,0.69,0.201,0.4497,0.4012,0.404,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919231,77.622488,BTM Layout,Silk Board,Bannerghatta Road,primary,primary,none,10.5m,30.0,0.4265,0.4672,0.4821,0.2,0.3212,0.565,0.5556,0.65,0.34,0.4262,0.1058,0.5616,0.49,0.3475,0.48,14.8771,0.69,0.167,0.3651,0.431,0.392,5
